ID,Group,Feature_1,Feature_2,Feature_3
ID447,A,2154.7368536025347,413.37318854002785,4397.344618107464
ID448,A,2301.004750350428,382.30485333572005,4991.4899843726835
ID449,C,2752.287786308944,416.6114914575848,-2335.676294851359
ID450,B,2479.544189887955,409.95717463803305,4959.08837977591
ID451,B,2451.515329553571,388.8948768666583,4903.030659107142
ID452,A,2789.8580334516696,406.39509454011153,6337.598627654451
ID453,B,3115.1334448218267,380.8548459697769,6230.2668896436535
ID454,C,2619.383823784105,409.4116835228944,-2209.972140261211
ID455,B,2585.1361533354084,396.3437834302606,5170.272306670817
ID456,B,2145.636006915564,404.82122002641944,4291.272013831128
ID457,B,2665.368258114011,415.2706400994623,5330.736516228022
ID458,C,2685.5889290242653,406.28422117789495,-2279.3047078463705
ID459,A,2858.144159317421,388.5192757913873,6631.836098995326
ID460,B,2517.2467186468198,388.6967461231778,5034.4934372936395
ID461,B,2672.9505128605792,399.40570974809344,5345.9010257211585
ID462,A,2550.425390730278,402.5025232865414,5638.763555758127
ID463,B,2550.400467952229,422.50847181194786,5100.800935904458
ID464,A,2275.856572181524,403.8698570500696,4808.220431294224
ID465,B,2403.0760027288543,398.05808184227277,4806.152005457709
ID466,B,2599.8680112447905,395.0765455053878,5199.736022489581
ID467,B,3273.086810774265,410.0518175155694,6546.17362154853
ID468,C,2223.7028833958493,395.59274974785194,-1828.1101336479974
ID469,A,2767.464502516427,407.88415451599394,6262.972734969311
ID470,A,2564.723161332238,386.44968530580877,5761.921057467669
ID471,B,2595.2679540463655,402.763239500847,5190.535908092731
ID472,B,2428.9560488970137,384.6068114994627,4857.912097794027
ID473,C,3099.0959071779093,406.1123840765759,-2692.9835231013335
ID474,A,2970.57702964183,412.1815621574078,6850.82327813845
ID475,B,2542.118924109314,409.99524972038336,5084.237848218628
ID476,B,2341.644575228091,408.97201458064086,4683.289150456182
ID477,C,2307.881629132789,405.7650648578814,-1902.1165642749074
ID478,A,2514.4784320250455,398.70563130079114,5549.907139571181
ID479,B,2816.349596568492,378.3684454537948,5632.699193136984
ID480,B,2792.580928088617,406.0020156723476,5585.161856177234
ID481,C,2446.4460735324296,403.3305126164386,-2043.115560915991
ID482,B,2312.72153612078,398.00355609783077,4625.44307224156
ID483,B,2354.1630370324574,405.95084598802185,4708.326074064915
ID484,A,2105.6793468522906,416.56849211269196,4234.195579993412
ID485,C,2161.144559885163,392.47473171698147,-1768.6698281681813
ID486,B,2308.692787777217,393.42489003253337,4617.385575554434
ID487,C,2534.5757939095447,407.4902011047897,-2127.085592804755
ID488,B,2475.9343849671764,396.0280731268677,4951.868769934353
ID489,C,2352.5385162978746,395.1056842497301,-1957.4328320481445
ID490,C,2583.897098905351,382.8537264844436,-2201.0433724209074
ID491,B,1918.8832054703191,389.32601326105345,3837.7664109406383
ID492,C,2160.358037645486,389.51152787196594,-1770.8465097735202
ID493,B,2500.9240431502562,399.99886809944894,5001.8480863005125
ID494,C,2301.8931986334655,412.39595146047753,-1889.497247172988
ID495,C,2155.510600166879,410.7848391666983,-1744.725761000181
ID496,C,2682.300218742381,406.09409485013924,-2276.2061238922415
ID497,C,2604.4361505782385,409.80055794964176,-2194.635592628597
ID498,C,2099.8404766490635,383.321573603995,-1716.5189030450686
ID499,A,2288.30117893082,423.223080694817,4748.788133318374
ID500,C,2339.3345430033755,433.63697261216487,-1905.6975703912108
ID501,A,2031.7483304061595,384.28002099350704,4173.844886250943
ID502,A,2709.943824964028,410.4549238100375,6077.556855841896
ID503,B,1926.8458505642707,378.5429820578191,3853.6917011285414
ID504,B,2764.4753948723787,415.13251653475726,5528.9507897447575
ID505,A,2625.2218530230834,404.91649284518076,5851.083094843346
ID506,A,2186.29234651935,417.2704215561638,4472.52493177723
ID507,A,2774.3954569342923,400.01863813550295,6323.093180125361
ID508,A,2323.9608267565336,415.86786693229794,4892.543145608111
ID509,B,2604.013336268879,375.49941750463586,5208.026672537758
ID510,A,2179.810528200803,406.77670714243555,4505.548048890231
ID511,B,2392.2239427000063,393.71815303196934,4784.447885400013
ID512,A,2399.1761414453126,372.61227843655877,5334.467032153145
ID513,A,2371.50799333282,410.1586958370605,5063.730500813159
ID514,A,1735.480269541759,398.7704835545929,3212.588390852313
ID515,C,2667.8358653407313,423.4209280049677,-2244.4149373357636
ID516,B,2340.8556345309116,414.18949405644037,4681.711269061823
ID517,C,2352.9918748183127,391.1044925584787,-1961.8873822598339
ID518,B,2247.1191309086253,407.884004047667,4494.2382618172505
ID519,B,1989.500643531512,370.52643207411927,3979.001287063024
ID520,C,2466.778232259831,399.50942240706286,-2067.268809852768
ID521,B,2328.270266775467,419.12355879959154,4656.540533550934
ID522,B,3132.9303517148505,400.18426736358407,6265.860703429701
ID523,C,2329.0469998966687,395.863900584818,-1933.1830993118506
ID524,C,2294.328976537966,370.5423260278108,-1923.7866505101551
ID525,C,2343.9340425841474,373.14289164442465,-1970.7911509397227
ID526,A,2475.969742341819,409.47689343633414,5380.524759843786
ID527,B,2880.021872053544,378.27858971119235,5760.043744107088
ID528,B,2831.0308940075297,427.5735975007194,5662.061788015059
ID529,C,1846.926697869641,404.519788702206,-1442.406909167435
ID530,B,2555.85119863474,431.56569083396244,5111.70239726948
ID531,C,1971.8613001953477,387.7136964364639,-1584.1476037588836
ID532,A,2657.2034191412736,414.21907558224177,5900.514879512612
ID533,B,2065.2039536474954,384.4934557351958,4130.407907294991
ID534,B,2551.4863721174383,423.07138312832507,5102.972744234877
ID535,C,2102.2060034111973,372.36893958902664,-1729.8370638221706
ID536,B,2410.6035930352978,397.3447246546193,4821.2071860705955
ID537,C,2382.75483994426,398.21411151824896,-1984.540728426011
ID538,A,2891.4960567048024,409.7660782045065,6625.6577790918745
ID539,A,1796.6279556920133,419.0430451868402,3294.6686411418386
ID540,C,2320.5268191695172,379.8776005636657,-1940.6492186058515
ID541,C,2931.134296465989,395.6000067478728,-2535.5342897181163
ID542,B,2865.351996763395,396.363116478814,5730.70399352679
ID543,A,2690.6841753954614,354.1451538798599,6301.326756787084
ID544,A,2583.16588263934,428.77604525794743,5605.617421628283
ID545,A,2610.57841681377,391.317584586042,5875.1473275111
ID546,B,2651.6833987568716,427.71169385063575,5303.366797513743
ID547,C,2473.554930220966,406.8060891048629,-2066.748841116103
ID548,C,2343.47267525571,395.463246347432,-1948.0094289082779
ID549,B,2273.3707866637506,421.03836530063194,4546.741573327501
ID550,A,2448.1000221594036,418.185315657925,5253.373488188585
ID551,B,2373.155609398537,375.79788744911883,4746.311218797074
ID552,A,2276.1049897477847,391.39050370436587,4871.3624507215245
ID553,A,2539.3349538224024,406.3734114103788,5586.1378044153125
ID554,C,2464.277679016206,418.86316699409343,-2045.4145120221126
ID555,C,2074.5814335486825,384.01986175703126,-1690.5615717916512
ID556,A,2238.7334466999264,404.1453425893966,4695.473627152796
ID557,C,2614.819750735687,425.2020182734691,-2189.617732462218
ID558,B,2328.728948449966,389.80998011906706,4657.457896899932
ID559,A,2807.4779870705756,398.054540134432,6432.161260539568
ID560,C,2419.3905466080155,371.0360317953428,-2048.3545148126727
ID561,B,2660.595861589107,390.8854336222461,5321.191723178214
ID562,B,2726.4648640339924,397.071130349828,5452.929728067985
ID563,A,2619.751797350446,368.83895579124066,6015.060613095135
ID564,B,2815.48016102859,406.3397198753338,5630.96032205718
ID565,A,1771.9641964149725,430.02421448647635,3165.771516812536
ID566,C,2643.763251155554,420.7887144947876,-2222.9745366607663
ID567,A,2491.8546480657774,383.42972926070945,5558.4152978937855
ID568,C,1431.2191548776968,410.1564640972972,-1021.0626907803996
ID569,B,2193.5571331392184,408.40240755305354,4387.114266278437
ID570,A,2284.5302920013482,387.7694750708483,4914.7435006498035
ID571,C,2296.9351376871464,415.07371365548016,-1881.8614240316663
ID572,A,2490.3289483348226,405.42701202593724,5443.8517848747815
ID573,C,2181.9678331226023,394.8926935958294,-1787.075139526773
ID574,C,2461.4360216593477,406.93580467562435,-2054.5002169837235
ID575,A,2362.1253890260928,386.9982973089045,5151.384680533756
ID576,B,2881.5646512491535,409.7990555390299,5763.129302498307
ID577,B,2299.3945506989717,370.6534247197874,4598.789101397943
ID578,A,2382.4275176572487,398.07288966175054,5156.918104662994
ID579,C,2483.2003274859667,389.567070149482,-2093.633257336485
ID580,A,2467.110233376696,381.2232879584132,5495.214260338023
ID581,B,2623.8183478725023,397.74836624929014,5247.6366957450045
ID582,A,2458.4859805629176,403.21995452223643,5359.35816907757
ID583,B,2333.5981126401175,370.748532572823,4667.196225280235
ID584,B,2595.439363737492,379.92011229156776,5190.878727474984
ID585,B,2220.2986312048324,405.5683659454363,4440.597262409665
ID586,C,2445.4981144102117,421.4312976569383,-2024.0668167532733
ID587,C,2702.261073059215,391.1077309497134,-2311.153342109502
ID588,B,2105.726244033997,395.3132696326093,4211.452488067994
ID589,A,2536.8639226985174,400.7267686975444,5606.95792460783
ID590,B,2772.450818756003,402.0400200686941,5544.901637512006
ID591,B,2839.395245801886,393.42920678312674,5678.790491603772
ID592,A,2375.0295514440913,397.7268226353853,5136.454541155347
ID593,A,2967.6881651319018,406.02381166284925,6872.945437081459
ID594,B,2675.444911168318,366.6474101115168,5350.889822336636
ID595,C,2693.158512283017,391.3801882533024,-2301.7783240297144
ID596,A,2634.5566449578664,411.7931472147398,5844.7041987999
ID597,C,2414.493118167766,379.0926752477605,-2035.4004429200056
ID598,A,2732.2738350648897,405.38892536089094,6169.876878390213
ID599,C,2340.2571431335336,417.5635045158879,-1922.6936386176458
ID600,A,2913.5362665420566,410.17991494911183,6689.709224880611
ID601,B,2640.2053739610615,398.1111911789561,5280.410747922123
ID602,C,2680.217761452914,402.2587123357741,-2277.9590491171402
ID603,C,2560.763538127721,386.73287951886647,-2174.0306586088545
ID604,A,2639.2602523502674,390.69217932533195,5964.3198604241425
ID605,B,2902.326233192087,403.4093473553033,5804.652466384174
ID606,B,2680.788921526179,413.8339673286423,5361.577843052358
ID607,B,2636.43427449425,367.69682937262655,5272.8685489885
ID608,B,2259.2259407731717,394.5136497246813,4518.451881546343
ID609,A,2111.0663502499874,394.36236808977094,4361.387210301107
ID610,A,2331.2485965797996,404.9490787675699,4969.000395901549
ID611,B,3083.08674931378,414.7299109190061,6166.17349862756
ID612,A,2210.7403208399405,416.5886955827762,4549.27748460594
ID613,A,2465.980197387631,375.79426484673,5518.969267929243
ID614,B,2547.9466123978023,423.42380851852687,5095.8932247956045
ID615,B,2796.6446721381885,406.0976432640322,5593.289344276377
ID616,A,2155.636845532564,405.38865723284897,4439.967250433447
ID617,C,2454.715960649889,390.78346491748067,-2063.9324957324084
ID618,A,3115.0607796789814,374.625167092105,7472.056503576419
ID619,B,2408.4522765802913,411.3805154855103,4816.9045531605825
ID620,B,2532.9458296486773,389.7658987719719,5065.891659297355
ID621,A,2543.88177424937,384.4219837140947,5709.535404177637
ID622,A,2410.6824021530806,409.52666912408847,5184.413860838798
ID623,B,2277.3355644814774,390.9996168457792,4554.671128962955
ID624,C,3274.468970426843,397.612995969231,-2876.855974457612
ID625,B,2568.3696011078073,393.7357536348917,5136.739202215615
ID626,A,2496.6799579106423,417.12229804066766,5404.428383528588
ID627,C,2498.0994803181443,369.3547312405961,-2128.744749077548
ID628,C,2654.0908574221216,401.8755361420794,-2252.215321280042
ID629,C,2412.8497012676116,403.05411921772713,-2009.7955820498846
ID630,C,2277.644390718955,386.7290927015892,-1890.9152980173658
ID631,C,2323.896281317735,399.5968414403255,-1924.2994398774094
ID632,C,3360.0796906150053,406.62724882035326,-2953.4524417946523
ID633,B,2791.5641819603625,415.05997090723776,5583.128363920725
ID634,B,2975.9887041727297,410.2426103905782,5951.9774083454595
ID635,B,2669.3416126215056,404.8906732826532,5338.683225243011
ID636,C,2900.4866164641953,406.3807605478528,-2494.1058559163425
ID637,B,2709.987575874602,348.5761951140864,5419.975151749204
ID638,B,2195.2710527859504,395.55496492315433,4390.542105571901
ID639,B,3026.981463095789,393.4009314836079,6053.962926191578
ID640,B,2242.9220717133026,386.9925297177578,4485.844143426605
ID641,A,2515.77974574356,398.4933980602131,5554.872246929614
ID642,B,3113.5138965268634,415.2750099563862,6227.027793053727
ID643,A,3525.1001264866404,381.0029024730898,8670.285867094472
ID644,C,2802.872336179925,402.5025805424985,-2400.3697556374264
ID645,C,2877.672450707342,402.0022508845231,-2475.6701998228186
ID646,A,1917.7106399800607,410.0803674130741,3702.730082874812
ID647,C,3256.7174921118676,408.2005814989599,-2848.516910612908
ID648,C,2764.4749107341586,411.68502101571437,-2352.789889718444
ID649,B,2264.449232320508,387.8540827355623,4528.898464641016
ID650,C,1559.9927067491844,379.97747387459657,-1180.0152328745878
ID651,B,2092.7468227295694,423.32105962119584,4185.493645459139
ID652,A,1968.5842678974557,376.0709133859247,4025.398236762743
ID653,B,3326.4105501263357,381.08884612406234,6652.821100252671
ID654,A,2366.5053657506464,377.99829325376464,5209.5246309831155
ID655,A,2086.7471755012584,408.8865460977564,4215.808796014993
ID656,A,2496.6695836021,410.9269119349813,5435.374191131394
ID657,C,2343.6827593669177,401.30755271288496,-1942.3752066540328
ID658,C,2803.098649243717,399.14212786441647,-2403.9565213793003
ID659,B,2278.078486477714,374.6380345314306,4556.156972955428
ID660,C,3029.9914940716335,404.66230982395297,-2625.3291842476806
ID661,A,2208.2756518432725,373.7894450900064,4755.879730079785
ID662,B,2372.713806450183,419.6261941683617,4745.427612900366
ID663,A,2456.7970324060184,394.66742607290604,5397.053966853525
ID664,C,2367.3185676961966,412.11460817312764,-1955.203959523069
ID665,B,1858.0685811224018,401.5739768168954,3716.1371622448037
ID666,B,2399.81697613928,407.5699309508679,4799.63395227856
ID667,C,2638.6591851988073,382.2583112284471,-2256.4008739703604
ID668,A,2177.854612530797,400.86518907436783,4529.237892220553
ID669,A,2676.4019831779938,404.74411118080224,6005.4853936299705
ID670,A,2480.6624792749526,373.49786577240076,5574.4981089628545
ID671,B,2953.143238850278,421.9712911836671,5906.286477700556
ID672,B,2772.1520896901106,401.41504592089245,5544.304179380221
ID673,C,2361.0364147284968,397.07604791023016,-1963.9603668182667
ID674,A,2659.695896918821,403.3843193486795,5962.166094013065
ID675,C,2147.1889129159986,400.4491637109201,-1746.7397492050784
ID676,C,2337.645128309203,382.00441849893355,-1955.6407098102693
ID677,C,2725.8756724493187,407.5070273867922,-2318.3686450625264
ID678,A,1893.2571581521606,398.7368940458402,3686.087004227281
ID679,C,3294.8116731791147,397.8249542591399,-2896.986718919975
ID680,B,2729.9507487122773,394.2670076280266,5459.901497424555
ID681,A,2733.9958912800294,408.8222649838,6157.876348921089
ID682,C,1933.6894722375018,439.80484183404474,-1493.884630403457
ID683,B,2625.7269659876765,383.47134443297324,5251.453931975353
ID684,C,2381.4670565652273,390.8733491164054,-1990.593707448822
ID685,C,1939.9596531528614,394.8875295689515,-1545.0721235839098
ID686,B,2414.416558398746,402.95605542450807,4828.833116797492
ID687,B,2179.2279802944213,416.94946855969147,4358.455960588843
ID688,A,2626.641671208809,383.81963111084696,5960.826858072192
ID689,A,2988.855981308496,403.9228385291803,6946.953751279588
ID690,B,2737.751740316458,407.1034459945811,5475.503480632916
ID691,A,2926.6134853497315,385.90298572970096,6850.32552740069
ID692,C,2133.589927077883,418.31466375324516,-1715.275263324638
ID693,B,2142.9615173982484,387.2065212708591,4285.923034796497
ID694,C,2036.2764600421312,411.0755265341502,-1625.200933507981
ID695,C,2694.395133771895,405.13664283277416,-2289.2584909391207
ID696,C,2639.0548292546814,386.52076331449024,-2252.5340659401913
ID697,C,2082.788479233132,400.7044393663935,-1682.0840398667385
ID698,A,2791.4731850305984,376.15135223665624,6493.662793908515
ID699,B,2463.6629820109074,418.2997605622679,4927.325964021815
ID700,A,2796.6400501513717,392.7664170508511,6426.0880651998605
ID701,A,2390.1556026348394,404.7350035051708,5146.791790378665
ID702,C,2666.76729510791,399.2822209249902,-2267.4850741829196
ID703,C,2340.0516144965477,393.1878318849901,-1946.8637826115576
ID704,B,2572.516831109064,391.6483918899382,5145.033662218128
ID705,B,2479.3842742558104,403.7998145720834,4958.768548511621
ID706,A,2421.800507274016,404.0889371054512,5244.956836294792
ID707,C,2315.3980434080736,398.19835875298094,-1917.1996846550926
ID708,C,2178.5702303423604,405.3968511862349,-1773.1733791561255
ID709,B,2833.483315808272,379.0153700755906,5666.966631616544
ID710,A,2800.1896100636864,406.0350038228975,6370.393811076572
ID711,A,2339.0770868599325,399.3123547357429,5020.6694869010835
ID712,C,2063.6980622335345,424.0258012568787,-1639.6722609766557
ID713,C,2741.4369414260486,407.1134099424512,-2334.3235314835974
ID714,B,2133.8715353137763,414.9567381007579,4267.743070627553
ID715,C,2980.127472414845,385.72699072672395,-2594.400481688121
ID716,A,2590.4064919390376,404.27098358589046,5749.86455788766
ID717,C,2724.916795228086,391.2788463378015,-2333.6379488902844
ID718,B,2391.2750133217987,399.56919333372457,4782.550026643597
ID719,C,2648.051773979082,406.5794309806111,-2241.472342998471
ID720,C,2147.3835075015736,392.76881218072106,-1754.6146953208527
ID721,A,2014.434814881459,397.22079329713426,4057.200478158706
ID722,A,3040.9482310631515,391.5133000312344,7165.278193033282
ID723,A,2446.0081092086943,391.55891482110053,5380.22975352058
ID724,A,2239.717983634912,395.36744370528424,4742.316732378315
ID725,C,2616.5042585220212,375.5873873516507,-2240.9168711703705
ID726,A,2288.0344593244763,402.33152638972865,4852.445746024786
ID727,B,1961.621498886054,393.23242513138644,3923.242997772108
ID728,C,2267.9171722319948,397.3718400830669,-1870.5453321489279
ID729,A,2623.190146326525,396.60391963975314,5886.550840780808
ID730,A,3054.433221290233,406.1646200056051,7132.476563842673
ID731,B,2482.8238269353137,421.9355471790364,4965.647653870627
ID732,C,2293.587400638029,402.23761545178223,-1891.349785186247
ID733,B,2012.6357606700337,388.3891766342289,4025.2715213400675
ID734,C,2486.0569435149846,397.39581661666256,-2088.661126898322
ID735,A,2714.2615623252586,416.23672681838264,6061.601052883863
ID736,A,2200.1380773000365,390.9936401748856,4645.446031025682
ID737,A,1916.1337594866613,416.3026673677127,3666.8879416214204
ID738,C,2641.3262470796535,378.27897900079273,-2263.0472680788607
ID739,C,2480.5907226957042,413.90021868464197,-2066.6905040110623
ID740,A,2887.9562013918535,387.17852959522435,6727.97595619944
ID741,B,2721.9205544932056,404.8634868806665,5443.841108986411
ID742,B,2088.4118474924526,391.6389728308311,4176.823694984905
ID743,A,2016.630984143488,403.0446399753967,4034.6697525534805
ID744,C,2667.125411374708,370.8587144612454,-2296.2666969134625
ID745,B,3143.7793272829185,397.0683617668413,6287.558654565837
ID746,B,2640.444600676785,414.87841354942793,5280.88920135357
ID747,A,2429.711459795434,417.4483076407265,5201.89284118267
ID748,A,2529.188265363383,390.5592412311709,5634.768589934294
ID749,C,2725.1419888425,399.0774299085982,-2326.0645589339015
ID750,B,2706.6302164057784,380.06214313518916,5413.260432811557
ID751,A,2479.013669160238,410.84643087045254,5382.80885312845
ID752,A,2763.6773220747777,421.7400158157016,6182.331887145825
ID753,A,2463.091860807901,418.6159603393166,5296.19578072712
ID754,C,2337.199732516086,405.49821805243715,-1931.701514463649
ID755,A,2463.3095734183726,412.3457699697332,5328.199870406452
ID756,A,3251.330461131207,407.74019016128324,7715.290432587204
ID757,B,2206.8264059415374,393.31509836450215,4413.652811883075
ID758,C,2427.895979062945,405.78469919749836,-2022.1112798654467
ID759,A,2141.467720320551,398.9683103879995,4429.561609021655
ID760,A,2638.3155432519393,395.35326941555655,5938.180282678035
ID761,C,2241.001608634248,406.2618244955537,-1834.7397841386942
ID762,A,2336.2139064642442,384.8646008602422,5084.318715091522
ID763,C,2610.1324719433683,392.34816130189165,-2217.7843106414766
ID764,B,2564.2641315503733,390.3531371226201,5128.528263100747
ID765,B,2541.956672835549,405.03459115313086,5083.913345671098
ID766,C,2603.096798125592,397.4196106789416,-2205.6771874466504
ID767,B,2522.6857380493766,431.1759498985123,5045.371476098753
ID768,A,2541.4008851399435,403.2745822581186,5607.829744129238
ID769,A,2092.0646123898564,405.554933165888,4248.419171340129
ID770,B,2813.702532134796,387.3045993596387,5627.405064269592
ID771,C,2773.837768790895,420.89570111626193,-2352.942067674633
ID772,B,2188.339235310511,403.5555108447745,4376.678470621022
ID773,C,2547.695729841644,420.62809111927,-2127.0676387223743
ID774,B,2898.0918446662563,413.0144430533796,5796.183689332513
ID775,B,2436.3416471705373,417.4869785443952,4872.6832943410745
ID776,C,2515.9461621876076,403.87081461593016,-2112.0753475716774
ID777,C,2701.18194096149,410.69972679546396,-2290.482214166026
ID778,C,2687.8901689937597,394.45094119638316,-2293.4392277973766
ID779,A,2249.33711999569,387.6174816291454,4809.923951841343
ID780,B,2648.678424125661,412.60199466778954,5297.356848251322
ID781,A,2664.234475797403,414.84180696952575,5918.4943925445805
ID782,C,2328.2221138923014,415.48640990964066,-1912.7357039826607
ID783,A,2269.3679896112662,392.8805247024881,4843.7013453213585
ID784,A,2909.5944961767746,386.83621550725854,6794.602410994031
ID785,B,2506.9794724162175,397.8823577250501,5013.958944832435
ID786,A,2614.5359010592783,421.5109225295198,5736.053090530236
ID787,C,2209.8494441741304,406.70483011713395,-1803.1446140569965
ID788,C,2598.302402959687,383.8380513931222,-2214.464351566565
ID789,C,2145.1881977142793,397.0245391272342,-1748.1636585870451
ID790,A,2395.1477285156084,389.32120156321884,5238.83717773073
ID791,C,2338.2196321925626,398.3770576008783,-1939.8425745916843
ID792,C,2323.9984368638516,414.49876358089193,-1909.4996732829595
ID793,B,2253.688032079928,401.52292761379135,4507.376064159856
ID794,A,1934.7881795015123,414.03070064126155,3734.211035298229
ID795,A,2445.7107751522303,405.1211630923148,5311.526509995117
ID796,B,2713.8670961539583,395.246719828525,5427.734192307917
ID797,C,3005.4402304340188,405.96266704927945,-2599.4775633847394
ID798,B,2563.0018335789737,400.72229864201546,5126.003667157947
ID799,B,2237.7599697418323,403.44653975299764,4475.5199394836645
ID800,B,2404.7373237679276,392.0211551248867,4809.474647535855
